# x y z u_s u_c u(t)
9.677419354839e-02 2.258064516129e-01 0.000000000000e+00 1.757327999607e-08 8.786639998035e-09 -1.321619697308e-09
1.290322580645e-01 2.258064516129e-01 0.000000000000e+00 1.759390528818e-08 8.796952644090e-09 -1.323170847254e-09
1.612903225806e-01 2.258064516129e-01 0.000000000000e+00 1.788256106027e-08 8.941280530134e-09 -1.344879552414e-09
1.935483870968e-01 2.258064516129e-01 0.000000000000e+00 2.033620207363e-08 1.016810103681e-08 -1.529408581378e-09
2.258064516129e-01 2.258064516129e-01 0.000000000000e+00 3.514521057965e-08 1.757260528982e-08 -2.643137910423e-09
2.580645161290e-01 2.258064516129e-01 0.000000000000e+00 1.048173985572e-07 5.240869927858e-08 -7.882918759883e-09
2.903225806452e-01 2.258064516129e-01 0.000000000000e+00 3.761391673947e-07 1.880695836973e-07 -2.828799931879e-08
3.225806451613e-01 2.258064516129e-01 0.000000000000e+00 1.287151441032e-06 6.435757205162e-07 -9.680177509646e-08
3.548387096774e-01 2.258064516129e-01 0.000000000000e+00 4.002054849869e-06 2.001027424934e-06 -3.009793573241e-07
3.870967741935e-01 2.258064516129e-01 0.000000000000e+00 1.133726503175e-05 5.668632515875e-06 -8.526326777307e-07
4.193548387097e-01 2.258064516129e-01 0.000000000000e+00 2.959632839012e-05 1.479816419506e-05 -2.225827539146e-06
4.516129032258e-01 2.258064516129e-01 0.000000000000e+00 7.199496387241e-05 3.599748193620e-05 -5.414468009502e-06
4.838709677419e-01 2.258064516129e-01 0.000000000000e+00 1.647407772063e-04 8.237038860316e-05 -1.238952865682e-05
5.161290322581e-01 2.258064516129e-01 0.000000000000e+00 3.573722458283e-04 1.786861229141e-04 -2.687661036889e-05
5.483870967742e-01 2.258064516129e-01 0.000000000000e+00 7.397024342252e-04 3.698512171126e-04 -5.563021288213e-05
5.806451612903e-01 2.258064516129e-01 0.000000000000e+00 1.468706210987e-03 7.343531054934e-04 -1.104558203382e-04
6.129032258065e-01 2.258064516129e-01 0.000000000000e+00 2.809995350685e-03 1.404997675342e-03 -2.113290862969e-04
6.451612903226e-01 2.258064516129e-01 0.000000000000e+00 5.200212483807e-03 2.600106241903e-03 -3.910882459235e-04
6.774193548387e-01 2.258064516129e-01 0.000000000000e+00 9.338820500435e-03 4.669410250217e-03 -7.023372486956e-04
7.096774193548e-01 2.258064516129e-01 0.000000000000e+00 1.632045684640e-02 8.160228423200e-03 -1.227399622728e-03
7.419354838710e-01 2.258064516129e-01 0.000000000000e+00 2.782236094474e-02 1.391118047237e-02 -2.092414179846e-03
7.741935483871e-01 2.258064516129e-01 0.000000000000e+00 4.636547775139e-02 2.318273887569e-02 -3.486971623113e-03
8.064516129032e-01 2.258064516129e-01 0.000000000000e+00 7.567281309139e-02 3.783640654570e-02 -5.691065091699e-03
8.387096774194e-01 2.258064516129e-01 0.000000000000e+00 1.211546012673e-01 6.057730063363e-02 -9.111577775470e-03
8.709677419355e-01 2.258064516129e-01 0.000000000000e+00 1.905569899042e-01 9.527849495209e-02 -1.433106804042e-02
9.032258064516e-01 2.258064516129e-01 0.000000000000e+00 2.948194122027e-01 1.474097061014e-01 -2.217224914205e-02
9.354838709677e-01 2.258064516129e-01 0.000000000000e+00 4.491957781031e-01 2.245978890516e-01 -3.378230975785e-02
9.677419354839e-01 2.258064516129e-01 0.000000000000e+00 6.747062636185e-01 3.373531318092e-01 -5.074209755348e-02
1.000000000000e+00 2.258064516129e-01 0.000000000000e+00 1.000000017573e+00 5.000000087863e-01 -7.520620628749e-02
0.000000000000e+00 2.580645161290e-01 0.000000000000e+00 8.724479326733e-08 4.362239663366e-08 -6.561349804672e-09
3.225806451613e-02 2.580645161290e-01 0.000000000000e+00 8.724479326860e-08 4.362239663430e-08 -6.561349804767e-09
6.451612903226e-02 2.580645161290e-01 0.000000000000e+00 8.724479846752e-08 4.362239923376e-08 -6.561350195759e-09
9.677419354839e-02 2.580645161290e-01 0.000000000000e+00 8.724546797357e-08 4.362273398679e-08 -6.561400546768e-09
1.290322580645e-01 2.580645161290e-01 0.000000000000e+00 8.726609326568e-08 4.363304663284e-08 -6.562951696714e-09
1.612903225806e-01 2.580645161290e-01 0.000000000000e+00 8.755474903777e-08 4.377737451889e-08 -6.584660401874e-09
1.935483870968e-01 2.580645161290e-01 0.000000000000e+00 9.000839005113e-08 4.500419502557e-08 -6.769189430838e-09
2.258064516129e-01 2.580645161290e-01 0.000000000000e+00 1.048173985572e-07 5.240869927858e-08 -7.882918759883e-09
2.580645161290e-01 2.580645161290e-01 0.000000000000e+00 1.744895865347e-07 8.724479326733e-08 -1.312269960934e-08
2.903225806452e-01 2.580645161290e-01 0.000000000000e+00 4.458113553722e-07 2.229056776861e-07 -3.352778016825e-08
3.225806451613e-01 2.580645161290e-01 0.000000000000e+00 1.356823629010e-06 6.784118145049e-07 -1.020415559459e-07
3.548387096774e-01 2.580645161290e-01 0.000000000000e+00 4.071727037846e-06 2.035863518923e-06 -3.062191381735e-07
3.870967741935e-01 2.580645161290e-01 0.000000000000e+00 1.140693721973e-05 5.703468609864e-06 -8.578724585802e-07
4.193548387097e-01 2.580645161290e-01 0.000000000000e+00 2.966600057810e-05 1.483300028905e-05 -2.231067319995e-06
4.516129032258e-01 2.580645161290e-01 0.000000000000e+00 7.206463606039e-05 3.603231803019e-05 -5.419707790352e-06
4.838709677419e-01 2.580645161290e-01 0.000000000000e+00 1.648104493943e-04 8.240522469715e-05 -1.239476843767e-05
5.161290322581e-01 2.580645161290e-01 0.000000000000e+00 3.574419180162e-04 1.787209590081e-04 -2.688185014974e-05
5.483870967742e-01 2.580645161290e-01 0.000000000000e+00 7.397721064131e-04 3.698860532066e-04 -5.563545266297e-05
5.806451612903e-01 2.580645161290e-01 0.000000000000e+00 1.468775883175e-03 7.343879415874e-04 -1.104610601190e-04
6.129032258065e-01 2.580645161290e-01 0.000000000000e+00 2.810065022873e-03 1.405032511436e-03 -2.113343260777e-04
6.451612903226e-01 2.580645161290e-01 0.000000000000e+00 5.200282155995e-03 2.600141077997e-03 -3.910934857043e-04
6.774193548387e-01 2.580645161290e-01 0.000000000000e+00 9.338890172623e-03 4.669445086311e-03 -7.023424884764e-04
7.096774193548e-01 2.580645161290e-01 0.000000000000e+00 1.632052651859e-02 8.160263259294e-03 -1.227404862509e-03
7.419354838710e-01 2.580645161290e-01 0.000000000000e+00 2.782243061693e-02 1.391121530847e-02 -2.092419419627e-03
7.741935483871e-01 2.580645161290e-01 0.000000000000e+00 4.636554742358e-02 2.318277371179e-02 -3.486976862894e-03
8.064516129032e-01 2.580645161290e-01 0.000000000000e+00 7.567288276358e-02 3.783644138179e-02 -5.691070331480e-03
8.387096774194e-01 2.580645161290e-01 0.000000000000e+00 1.211546709395e-01 6.057733546973e-02 -9.111583015251e-03
8.709677419355e-01 2.580645161290e-01 0.000000000000e+00 1.905570595764e-01 9.527852978818e-02 -1.433107328020e-02
9.032258064516e-01 2.580645161290e-01 0.000000000000e+00 2.948194818749e-01 1.474097409375e-01 -2.217225438183e-02
9.354838709677e-01 2.580645161290e-01 0.000000000000e+00 4.491958477753e-01 2.245979238876e-01 -3.378231499763e-02
9.677419354839e-01 2.580645161290e-01 0.000000000000e+00 6.747063332906e-01 3.373531666453e-01 -5.074210279326e-02
1.000000000000e+00 2.580645161290e-01 0.000000000000e+00 1.000000087245e+00 5.000000436224e-01 -7.520621152727e-02
0.000000000000e+00 2.903225806452e-01 0.000000000000e+00 3.585665621049e-07 1.792832810524e-07 -2.696643036358e-08
3.225806451613e-02 2.903225806452e-01 0.000000000000e+00 3.585665621061e-07 1.792832810531e-07 -2.696643036368e-08
6.451612903226e-02 2.903225806452e-01 0.000000000000e+00 3.585665673050e-07 1.792832836525e-07 -2.696643075467e-08
9.677419354839e-02 2.903225806452e-01 0.000000000000e+00 3.585672368111e-07 1.792836184056e-07 -2.696648110568e-08
1.290322580645e-01 2.903225806452e-01 0.000000000000e+00 3.585878621032e-07 1.792939310516e-07 -2.696803225562e-08
1.612903225806e-01 2.903225806452e-01 0.000000000000e+00 3.588765178753e-07 1.794382589376e-07 -2.698974096078e-08
1.935483870968e-01 2.903225806452e-01 0.000000000000e+00 3.613301588887e-07 1.806650794443e-07 -2.717426998975e-08
2.258064516129e-01 2.903225806452e-01 0.000000000000e+00 3.761391673947e-07 1.880695836973e-07 -2.828799931879e-08
2.580645161290e-01 2.903225806452e-01 0.000000000000e+00 4.458113553722e-07 2.229056776861e-07 -3.352778016825e-08
2.903225806452e-01 2.903225806452e-01 0.000000000000e+00 7.171331242097e-07 3.585665621049e-07 -5.393286072716e-08
3.225806451613e-01 2.903225806452e-01 0.000000000000e+00 1.628145397847e-06 8.140726989237e-07 -1.224466365048e-07
3.548387096774e-01 2.903225806452e-01 0.000000000000e+00 4.343048806684e-06 2.171524403342e-06 -3.266242187324e-07
3.870967741935e-01 2.903225806452e-01 0.000000000000e+00 1.167825898857e-05 5.839129494283e-06 -8.782775391391e-07
4.193548387097e-01 2.903225806452e-01 0.000000000000e+00 2.993732234693e-05 1.496866117347e-05 -2.251472400554e-06
4.516129032258e-01 2.903225806452e-01 0.000000000000e+00 7.233595782922e-05 3.616797891461e-05 -5.440112870910e-06
4.838709677419e-01 2.903225806452e-01 0.000000000000e+00 1.650817711631e-04 8.254088558157e-05 -1.241517351823e-05
5.161290322581e-01 2.903225806452e-01 0.000000000000e+00 3.577132397851e-04 1.788566198925e-04 -2.690225523030e-05
5.483870967742e-01 2.903225806452e-01 0.000000000000e+00 7.400434281820e-04 3.700217140910e-04 -5.565585774353e-05
5.806451612903e-01 2.903225806452e-01 0.000000000000e+00 1.469047204944e-03 7.345236024718e-04 -1.104814651996e-04
6.129032258065e-01 2.903225806452e-01 0.000000000000e+00 2.810336344642e-03 1.405168172321e-03 -2.113547311583e-04
6.451612903226e-01 2.903225806452e-01 0.000000000000e+00 5.200553477764e-03 2.600276738882e-03 -3.911138907849e-04
6.774193548387e-01 2.903225806452e-01 0.000000000000e+00 9.339161494391e-03 4.669580747196e-03 -7.023628935570e-04
7.096774193548e-01 2.903225806452e-01 0.000000000000e+00 1.632079784036e-02 8.160398920178e-03 -1.227425267589e-03
7.419354838710e-01 2.903225806452e-01 0.000000000000e+00 2.782270193870e-02 1.391135096935e-02 -2.092439824708e-03
7.741935483871e-01 2.903225806452e-01 0.000000000000e+00 4.636581874534e-02 2.318290937267e-02 -3.486997267975e-03
8.064516129032e-01 2.903225806452e-01 0.000000000000e+00 7.567315408535e-02 3.783657704268e-02 -5.691090736560e-03
8.387096774194e-01 2.903225806452e-01 0.000000000000e+00 1.211549422612e-01 6.057747113061e-02 -9.111603420332e-03
8.709677419355e-01 2.903225806452e-01 0.000000000000e+00 1.905573308981e-01 9.527866544906e-02 -1.433109368528e-02
9.032258064516e-01 2.903225806452e-01 0.000000000000e+00 2.948197531967e-01 1.474098765983e-01 -2.217227478691e-02
9.354838709677e-01 2.903225806452e-01 0.000000000000e+00 4.491961190971e-01 2.245980595485e-01 -3.378233540271e-02
9.677419354839e-01 2.903225806452e-01 0.000000000000e+00 6.747066046124e-01 3.373533023062e-01 -5.074212319834e-02
1.000000000000e+00 2.903225806452e-01 0.000000000000e+00 1.000000358567e+00 5.000001792833e-01 -7.520623193235e-02
0.000000000000e+00 3.225806451613e-01 0.000000000000e+00 1.269578835743e-06 6.347894178713e-07 -9.548020614124e-08
3.225806451613e-02 3.225806451613e-01 0.000000000000e+00 1.269578835744e-06 6.347894178719e-07 -9.548020614134e-08
6.451612903226e-02 3.225806451613e-01 0.000000000000e+00 1.269578840943e-06 6.347894204714e-07 -9.548020653233e-08
9.677419354839e-02 3.225806451613e-01 0.000000000000e+00 1.269579510449e-06 6.347897552244e-07 -9.548025688334e-08
1.290322580645e-01 3.225806451613e-01 0.000000000000e+00 1.269600135741e-06 6.348000678705e-07 -9.548180803329e-08
1.612903225806e-01 3.225806451613e-01 0.000000000000e+00 1.269888791513e-06 6.349443957565e-07 -9.550351673845e-08
1.935483870968e-01 3.225806451613e-01 0.000000000000e+00 1.272342432526e-06 6.361712162632e-07 -9.568804576741e-08
2.258064516129e-01 3.225806451613e-01 0.000000000000e+00 1.287151441032e-06 6.435757205162e-07 -9.680177509646e-08
2.580645161290e-01 3.225806451613e-01 0.000000000000e+00 1.356823629010e-06 6.784118145049e-07 -1.020415559459e-07
2.903225806452e-01 3.225806451613e-01 0.000000000000e+00 1.628145397847e-06 8.140726989237e-07 -1.224466365048e-07
3.225806451613e-01 3.225806451613e-01 0.000000000000e+00 2.539157671485e-06 1.269578835743e-06 -1.909604122825e-07
3.548387096774e-01 3.225806451613e-01 0.000000000000e+00 5.254061080321e-06 2.627030540161e-06 -3.951379945101e-07
3.870967741935e-01 3.225806451613e-01 0.000000000000e+00 1.258927126220e-05 6.294635631101e-06 -9.467913149168e-07
4.193548387097e-01 3.225806451613e-01 0.000000000000e+00 3.084833462057e-05 1.542416731029e-05 -2.319986176332e-06
4.516129032258e-01 3.225806451613e-01 0.000000000000e+00 7.324697010286e-05 3.662348505143e-05 -5.508626646688e-06
4.838709677419e-01 3.225806451613e-01 0.000000000000e+00 1.659927834368e-04 8.299639171839e-05 -1.248368729401e-05
5.161290322581e-01 3.225806451613e-01 0.000000000000e+00 3.586242520587e-04 1.793121260294e-04 -2.697076900608e-05
5.483870967742e-01 3.225806451613e-01 0.000000000000e+00 7.409544404556e-04 3.704772202278e-04 -5.572437151931e-05
5.806451612903e-01 3.225806451613e-01 0.000000000000e+00 1.469958217217e-03 7.349791086086e-04 -1.105499789754e-04
6.129032258065e-01 3.225806451613e-01 0.000000000000e+00 2.811247356915e-03 1.405623678458e-03 -2.114232449341e-04
6.451612903226e-01 3.225806451613e-01 0.000000000000e+00 5.201464490037e-03 2.600732245019e-03 -3.911824045607e-04
6.774193548387e-01 3.225806451613e-01 0.000000000000e+00 9.340072506665e-03 4.670036253332e-03 -7.024314073328e-04
7.096774193548e-01 3.225806451613e-01 0.000000000000e+00 1.632170885263e-02 8.160854426315e-03 -1.227493781365e-03
7.419354838710e-01 3.225806451613e-01 0.000000000000e+00 2.782361295098e-02 1.391180647549e-02 -2.092508338483e-03
7.741935483871e-01 3.225806451613e-01 0.000000000000e+00 4.636672975762e-02 2.318336487881e-02 -3.487065781751e-03
8.064516129032e-01 3.225806451613e-01 0.000000000000e+00 7.567406509762e-02 3.783703254881e-02 -5.691159250336e-03
8.387096774194e-01 3.225806451613e-01 0.000000000000e+00 1.211558532735e-01 6.057792663675e-02 -9.111671934107e-03
8.709677419355e-01 3.225806451613e-01 0.000000000000e+00 1.905582419104e-01 9.527912095520e-02 -1.433116219906e-02
9.032258064516e-01 3.225806451613e-01 0.000000000000e+00 2.948206642090e-01 1.474103321045e-01 -2.217234330069e-02
9.354838709677e-01 3.225806451613e-01 0.000000000000e+00 4.491970301093e-01 2.245985150547e-01 -3.378240391648e-02
9.677419354839e-01 3.225806451613e-01 0.000000000000e+00 6.747075156247e-01 3.373537578123e-01 -5.074219171212e-02
1.000000000000e+00 3.225806451613e-01 0.000000000000e+00 1.000001269579e+00 5.000006347894e-01 -7.520630044612e-02
0.000000000000e+00 3.548387096774e-01 0.000000000000e+00 3.984482244579e-06 1.992241122289e-06 -2.996577883689e-07
3.225806451613e-02 3.548387096774e-01 0.000000000000e+00 3.984482244580e-06 1.992241122290e-06 -2.996577883689e-07
6.451612903226e-02 3.548387096774e-01 0.000000000000e+00 3.984482249779e-06 1.992241124890e-06 -2.996577887599e-07
9.677419354839e-02 3.548387096774e-01 0.000000000000e+00 3.984482919285e-06 1.992241459643e-06 -2.996578391109e-07
1.290322580645e-01 3.548387096774e-01 0.000000000000e+00 3.984503544577e-06 1.992251772289e-06 -2.996593902609e-07
1.612903225806e-01 3.548387096774e-01 0.000000000000e+00 3.984792200349e-06 1.992396100175e-06 -2.996810989661e-07
1.935483870968e-01 3.548387096774e-01 0.000000000000e+00 3.987245841363e-06 1.993622920681e-06 -2.998656279950e-07
2.258064516129e-01 3.548387096774e-01 0.000000000000e+00 4.002054849869e-06 2.001027424934e-06 -3.009793573241e-07
2.580645161290e-01 3.548387096774e-01 0.000000000000e+00 4.071727037846e-06 2.035863518923e-06 -3.062191381735e-07
2.903225806452e-01 3.548387096774e-01 0.000000000000e+00 4.343048806684e-06 2.171524403342e-06 -3.266242187324e-07
3.225806451613e-01 3.548387096774e-01 0.000000000000e+00 5.254061080321e-06 2.627030540161e-06 -3.951379945101e-07
3.548387096774e-01 3.548387096774e-01 0.000000000000e+00 7.968964489158e-06 3.984482244579e-06 -5.993155767377e-07
3.870967741935e-01 3.548387096774e-01 0.000000000000e+00 1.530417467104e-05 7.652087335520e-06 -1.150968897144e-06
4.193548387097e-01 3.548387096774e-01 0.000000000000e+00 3.356323802941e-05 1.678161901470e-05 -2.524163758560e-06
4.516129032258e-01 3.548387096774e-01 0.000000000000e+00 7.596187351170e-05 3.798093675585e-05 -5.712804228916e-06
4.838709677419e-01 3.548387096774e-01 0.000000000000e+00 1.687076868456e-04 8.435384342281e-05 -1.268786487624e-05
5.161290322581e-01 3.548387096774e-01 0.000000000000e+00 3.613391554676e-04 1.806695777338e-04 -2.717494658830e-05
5.483870967742e-01 3.548387096774e-01 0.000000000000e+00 7.436693438645e-04 3.718346719322e-04 -5.592854910154e-05
5.806451612903e-01 3.548387096774e-01 0.000000000000e+00 1.472673120626e-03 7.363365603130e-04 -1.107541565576e-04
6.129032258065e-01 3.548387096774e-01 0.000000000000e+00 2.813962260324e-03 1.406981130162e-03 -2.116274225163e-04
6.451612903226e-01 3.548387096774e-01 0.000000000000e+00 5.204179393446e-03 2.602089696723e-03 -3.913865821429e-04
6.774193548387e-01 3.548387096774e-01 0.000000000000e+00 9.342787410074e-03 4.671393705037e-03 -7.026355849150e-04
7.096774193548e-01 3.548387096774e-01 0.000000000000e+00 1.632442375604e-02 8.162211878020e-03 -1.227697958947e-03
7.419354838710e-01 3.548387096774e-01 0.000000000000e+00 2.782632785438e-02 1.391316392719e-02 -2.092712516066e-03
7.741935483871e-01 3.548387096774e-01 0.000000000000e+00 4.636944466103e-02 2.318472233051e-02 -3.487269959333e-03
8.064516129032e-01 3.548387096774e-01 0.000000000000e+00 7.567678000103e-02 3.783839000052e-02 -5.691363427918e-03
8.387096774194e-01 3.548387096774e-01 0.000000000000e+00 1.211585681769e-01 6.057928408845e-02 -9.111876111690e-03
8.709677419355e-01 3.548387096774e-01 0.000000000000e+00 1.905609568138e-01 9.528047840691e-02 -1.433136637664e-02
9.032258064516e-01 3.548387096774e-01 0.000000000000e+00 2.948233791124e-01 1.474116895562e-01 -2.217254747827e-02
9.354838709677e-01 3.548387096774e-01 0.000000000000e+00 4.491997450127e-01 2.245998725064e-01 -3.378260809407e-02
9.677419354839e-01 3.548387096774e-01 0.000000000000e+00 6.747102305281e-01 3.373551152640e-01 -5.074239588970e-02
1.000000000000e+00 3.548387096774e-01 0.000000000000e+00 1.000003984482e+00 5.000019922411e-01 -7.520650462371e-02
0.000000000000e+00 3.870967741935e-01 0.000000000000e+00 1.131969242646e-05 5.659846213230e-06 -8.513111087755e-07
3.225806451613e-02 3.870967741935e-01 0.000000000000e+00 1.131969242646e-05 5.659846213231e-06 -8.513111087756e-07
6.451612903226e-02 3.870967741935e-01 0.000000000000e+00 1.131969243166e-05 5.659846215830e-06 -8.513111091666e-07
9.677419354839e-02 3.870967741935e-01 0.000000000000e+00 1.131969310117e-05 5.659846550583e-06 -8.513111595176e-07
1.290322580645e-01 3.870967741935e-01 0.000000000000e+00 1.131971372646e-05 5.659856863229e-06 -8.513127106676e-07
1.612903225806e-01 3.870967741935e-01 0.000000000000e+00 1.132000238223e-05 5.660001191115e-06 -8.513344193727e-07
1.935483870968e-01 3.870967741935e-01 0.000000000000e+00 1.132245602324e-05 5.661228011622e-06 -8.515189484017e-07
2.258064516129e-01 3.870967741935e-01 0.000000000000e+00 1.133726503175e-05 5.668632515875e-06 -8.526326777307e-07
